code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
920211,新睿电子,0.66,80627113.84,29.66627744,,18529221.87,73.4904160427,,7.802435688214,8.86,0.2523779625,39.2182314286,自动化设备,2026-05-15,2025-03-31
874709,华大海天,0.22,112514275.46,6.2345297295,-27.8889,12268368.21,20.9406152034,-43.6002,9.126430830364,2.47,-1.119373511636,21.6478203947,,2026-05-15,2025-03-31
874421,旭阳新材,0.16,300307494.56,,,18979079.77,,,,2.87,,19.0740089334,,2026-05-15,2025-03-31
874322,幺麻子,0.22,113647631.64,,,28716088.02,,,,,-0.062782205682,43.2460666454,,2026-05-15,2025-03-31
874200,广泰真空,0.21,61333108.38,46.1319024768,-42.9525,14389309.24,140.9869056,59.5789,3.919218812488,5.61,-0.307877878903,37.631473326,,2026-05-15,2025-03-31
688981,中芯国际,0.17,16301085000.0,29.4375668882,2.414,1356374000.0,166.5,36.6661,18.731111578465,0.9,-0.146773864896,23.0968613439,半导体,2026-05-15,2025-03-31
688347,华虹宏力,0.01,3912539839.26,18.6592323213,0.6823,22763359.28,-89.73,111.5344,25.336572505935,0.05,0.20931175633,17.7528799528,半导体,2026-05-15,2025-03-31
001365,天海电子,0.23,3062031938.39,,-20.038,102649393.39,,-13.9507,,2.17,,12.5080554888,汽车零部件,2026-05-15,2025-03-31
920206,彩客科技,0.73,152033177.96,43.9524087192,40.8268,46238359.68,104.0138611476,53.137,7.63122266785,10.01,0.697470164702,40.2044606317,化学制品,2026-05-14,2025-03-31
874567,辛帕智能,0.16,43885678.44,,-35.4753,8593025.49,,-69.9831,,,-0.319652608256,45.2118147088,,2026-05-14,2025-03-31
874552,原力数字,0.69,88687679.06,-0.3813053788,-53.5064,16483754.21,15.0794031866,-29.7272,29.309091692434,2.37,-0.334737755785,37.9414095133,,2026-05-14,2025-03-31
874543,百利食品,0.39,497026571.51,4.9154677988,2.8975,68692357.11,-2.6611303378,1.2043,5.944067533371,6.72,0.459270242135,30.9577383906,,2026-05-14,2025-03-31
834044,富泰和,0.33,216355128.67,5.59625581,3.9461,29069902.95,14.1246188089,159.4596,6.868929503219,4.86,0.188644153838,30.4461148876,,2026-05-14,2025-03-31
001393,维通利,0.29,603151812.37,,-16.6809,54754772.92,,-26.3284,,3.54,,20.3483020863,电网设备,2026-05-14,2025-03-31
874867,佳宏新材,0.16,69705547.19,,-40.704,6093244.0,,-53.1787,14.781552988714,1.09,-0.063361120718,43.674629319,,2026-05-13,2025-03-31
874848,新派能源,1.16,336258085.49,,,64063918.4,,,,6.67,,35.805770792,,2026-05-13,2025-03-31
874550,奥立思特,0.18,181680297.84,-1.3506693604,10.5923,16803825.42,-31.4978510362,4.4958,7.697328404818,2.28,-0.113988380297,21.0611281107,,2026-05-13,2025-03-31
874287,森合高科,0.66,186769494.72,56.4983258572,8.0743,56282699.53,109.625268539,33.758,7.007071585746,9.87,0.611025136195,42.133431687,,2026-05-13,2025-03-31
874222,欣战江,0.2468,83858499.26,19.2899356439,-16.0691,14028068.19,18.3783113456,-30.4348,10.179680628848,2.46,0.166903001759,33.139099847,,2026-05-13,2025-03-31
300860,锋尚文化,-0.01,93632914.93,171.1226947103,-52.8237,-1315075.43,77.58,-106.6637,16.643844814992,-0.04,-0.13932629825,9.2265614356,专业服务,2026-05-13,2025-03-31
874637,百瑞吉,0.31,72192146.84,23.1385728682,-1.0399,18802092.48,16.8088251095,6.0848,4.325199340167,7.53,0.204725365,81.4827838828,,2026-05-12,2025-03-31
