seq,code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
2339,833127,晶品压塑,0.18,51503729.01,53.4347992736,,6608417.93,316.87,,1.005062288782,20.16,0.150709030331,49.425539081,,2025-08-28,20250630
2340,833118,棒杰小贷,0.06,18517827.33,60.2413695561,-44.6734,13638825.6,92.55,-56.2048,1.224893612394,4.46,0.123750525177,,,2025-08-28,20250630
2341,833044,硅谷天堂,0.0304,402343227.18,-7.6663996531,22.1155,130209919.28,370.61,-85.6859,1.013121040873,3.04,0.118332143845,16.3549650758,,2025-08-28,20250630
2342,832954,龙创设计,0.68,542475119.56,30.199363204,,57934967.15,-1.65,,9.566164509513,6.78,1.852118546544,32.6590929228,,2025-08-28,20250630
2343,832902,花木易购,-0.01,10681938.01,-72.5224490091,,-645923.1,-147.08,,0.48429859329,-2.34,-0.043152719084,22.9469211271,,2025-08-28,20250630
2344,832888,天地人,0.1,83066238.67,-35.3285568001,108.5968,5087044.57,-68.97,-121.9829,1.181937216608,9.06,0.39131842246,19.8046283224,,2025-08-28,20250630
2345,832793,同创伟业,0.05,110715338.0,-24.2892716738,-51.6919,21019379.69,-24.65,-67.868,5.124662837414,0.98,-0.27593510053,,,2025-08-28,20250630
2346,832792,鹿城银行,0.003,104933296.0,-4.663717528,,1628928.0,-91.91,,1.588150509243,0.2,-0.360084420264,,,2025-08-28,20250630
2347,832774,森泰环保,0.001,101500360.84,-14.4933767859,,189364.02,-94.57,,1.577784612681,0.07,-0.160574585249,22.4825310582,,2025-08-28,20250630
2348,832769,汕樟轻工,0.0,28045873.21,2.521419333,,80829.92,101.31,,2.102313789697,0.99,0.115091300303,28.5696097604,,2025-08-28,20250630
2349,832682,像素数据,0.17,45922970.96,-20.4522241277,,3929513.05,-20.41,,2.564333149169,6.42,-0.185947868766,33.8709921306,,2025-08-28,20250630
2350,832616,城光节能,-0.12,8538785.33,-29.5442634705,,-7032794.18,-66.24,,0.675460458052,-16.35,-0.262938029419,23.5219153823,,2025-08-28,20250630
2351,832586,圣兆药物,-0.19,22732946.04,34.8529378863,,-23645842.21,77.05,,0.432300538882,-29.34,0.54212993005,62.415874146,,2025-08-28,20250630
2352,832568,阿波罗,0.34,325253978.39,21.4403820772,,48818534.63,93.72,,6.408223492872,5.46,0.214533992346,26.9468290915,,2025-08-28,20250630
2353,832496,首创大气,0.04,345609896.62,-17.5575036018,,10463603.09,-60.35,,3.317104355519,1.28,-0.042133959578,20.7361706337,,2025-08-28,20250630
2354,832480,ST商会网,-0.07,207090.11,-40.1684982934,,-2916046.95,183.75,,0.28473352027,-20.9,-1.497221e-05,,,2025-08-28,20250630
2355,832472,裕丰食品,-0.137,4804478.13,156.1584722472,,-2740155.49,-21.1904164253,,0.662253205,-18.85,-0.0262008835,2.191033181,,2025-08-28,20250630
2356,832397,恒神股份,-0.0069,488180573.38,3.7764315008,23.1032,-23018880.71,19.68,50.3879,1.224516337363,-0.56,-0.011318559195,25.8192642278,,2025-08-28,20250630
2357,832390,金海股份,-0.04,148871188.79,-43.5464121542,,-4751871.11,79.25,,4.074132519717,-1.11,-0.439287404717,14.7151144947,,2025-08-28,20250630
2358,832248,ST安正科,-0.07,4972463.02,-21.7597081044,,-1822777.53,63.63,,-0.404069202602,,-0.015696851673,52.9305269725,,2025-08-28,20250630
2359,832241,亚泰科技,0.17,32541388.1,-23.2069306554,,1294188.78,-54.77,,5.158497261858,3.31,0.007526215724,16.7092732593,,2025-08-28,20250630
2360,832240,尔海科技,-0.09,11680525.19,84.9330877496,,-1509325.32,-218.6003106768,,0.15984487296,-43.15,-0.085061914336,18.545145229,,2025-08-28,20250630
2361,832213,双森股份,0.05,161020875.1,-6.5624365181,,2131814.97,-36.46,,3.686813319445,1.24,0.009418139767,14.3599727896,,2025-08-28,20250630
2362,831984,大道信通,0.01,17489957.33,-58.3191454619,,334317.5,-90.24,,2.503663197778,0.22,0.02635507643,29.1636668047,,2025-08-28,20250630
2363,831969,埃蒙迪,-0.1,27235742.17,-25.3069252676,,-3290268.92,-890.71,,0.65827307708,-13.6,-0.082304221606,42.8492046486,,2025-08-28,20250630
2364,831937,建研信息,-0.01,22315970.33,5.200000016,,-403399.57,-1.3545774831,,1.183747720172,-0.83,0.00372506341,77.9581748978,,2025-08-28,20250630
2365,831934,宇迪光学,0.1,258676376.15,30.5836121828,,8185726.5,161.5,,5.281417239367,1.88,0.09345675,18.241721862,,2025-08-28,20250630
2366,831929,惠尔明,0.04,537897236.19,-16.4332843258,,7555053.72,-3.59,,2.517786227268,1.63,-0.139345340479,8.6993323858,,2025-08-28,20250630
2367,831928,开泰石化,-0.0015,1353235729.22,3.8087523056,,-282802.44,99.5,,0.99793118,-0.16,-0.294400821822,8.0484819229,,2025-08-28,20250630
2368,831854,曼克斯,0.03,22968446.88,46.8864579105,,1157367.34,204.7037596097,,0.092078068043,31.65,0.045531428696,22.0197310529,,2025-08-28,20250630
2369,831831,天津彩板,0.07,135854916.91,-9.4475930161,,4526786.94,0.01,,1.749788705692,4.06,0.170232064,7.1607784843,,2025-08-28,20250630
2370,831754,康能生物,0.01,13155030.84,-37.5274710667,,627964.41,-76.01,,0.664668618611,1.36,-0.005915976664,57.4500000184,,2025-08-28,20250630
2371,831703,摘牌广线,-0.04,106314.86,-96.8801637463,,-1111722.13,-82.95,,0.576341552333,-6.23,-0.068513302667,-507.6355647743,,2025-08-28,20250630
2372,831677,天意有福,0.04,131607218.41,8.6063342273,,3112094.3,404.95,,0.373722315012,10.1,0.070623376674,28.8542152161,,2025-08-28,20250630
2373,831650,盛华德,-0.06,2598131.88,-62.3932529567,,-1554749.19,17.36,,0.870078316419,-6.79,-0.269651877114,7.0098797294,,2025-08-28,20250630
2374,831619,广电五舟,0.08,863389729.83,0.5756422563,,9570330.6,72.93,,1.851550101039,4.15,0.358084396074,10.1484115901,,2025-08-28,20250630
2375,831554,智博联,0.01,16732296.92,-17.4319128085,,395297.67,120.39,,1.610760974495,0.62,0.075954231061,59.2062291111,,2025-08-28,20250630
2376,831514,艾迪尔,0.06,79501987.21,-8.7012446968,,1152001.26,199.6121580656,,1.5859534125,3.7,0.057863519,18.6645707871,,2025-08-28,20250630
2377,831485,科达科技,-0.05,39521040.29,-56.1776345014,,-3920344.65,-68.49,,1.554454981761,-3.28,0.08688578866,-9.3238782253,,2025-08-28,20250630
2378,831428,数据堂,-0.02,124594166.54,40.3094582847,,-2542391.8,-121.18,,1.145136736304,-1.41,-0.112266785265,41.9866071926,,2025-08-28,20250630
2379,831334,竞天科技,-0.17,26793644.66,-11.3569696793,,-7318461.68,26.55,,1.281082870824,-11.92,-0.344819406353,24.8384310699,,2025-08-28,20250630
2380,831205,圣博华康,0.02,46239987.43,-11.2940150088,,3065012.1,-17.23,,1.11564807985,2.17,0.199540414847,38.3876231733,,2025-08-28,20250630
2381,831200,巨正源,-0.09,5146742959.39,23.3633919336,,-64650764.21,45.32,,2.59578046478,-3.17,0.159676781464,-1.0277008587,,2025-08-28,20250630
2382,831185,众智软件,-0.3,58501926.67,5.1796578312,,-14792468.64,0.85,,3.840305732662,-7.41,-0.426365384907,33.8713760348,,2025-08-28,20250630
2383,831118,兰亭科技,-0.14,141168321.64,-9.0777879171,,-10720881.12,-1035.13,,2.510643234345,-5.51,-0.245907239576,58.6548226175,,2025-08-28,20250630
2384,831068,凌志装备,0.07,132395068.32,-21.154221298,,8430065.4,-64.1,,8.190661872335,0.88,0.278514661126,40.3558678567,,2025-08-28,20250630
2385,831048,天成股份,-0.0024,91675011.09,4.3042172515,,-62692.78,-107.75,,4.195918252191,-0.06,0.036786714075,10.6865343058,,2025-08-28,20250630
2386,830980,日昇生态,-0.12,2781377.15,373.4756631867,,-16810052.48,-224.69,,0.760231970072,-14.83,0.006534154203,11.7225206226,,2025-08-28,20250630
2387,830821,雪郎生物,-0.11,215233697.74,-14.4600527256,,-21286938.81,20.47,,2.4881130619,-4.2,0.0262875355,2.622205119,,2025-08-28,20250630
2388,688786,悦安新材,0.26,203404161.4,-0.7598855745,11.4003,37986431.44,3.54,25.6459,5.010247016407,5.21,0.529637887421,38.0009857212,金属新材料,2025-08-28,20250630
2389,688757,胜科纳米,0.09,239240166.81,29.0275029333,20.4,33368640.19,11.48,89.6832,2.180476197918,4.32,0.216014287627,43.6759161822,专业服务,2025-08-28,20250630
2390,688721,龙图光罩,0.26,115916751.15,-6.4404086162,13.21,35064429.2,-28.93,2.2882,8.900437886517,2.91,0.226265035431,51.1077228548,半导体,2025-08-28,20250630
2391,688718,唯赛勃,0.09,185049271.24,0.2664815342,10.8517,15011063.2,-19.3,92.847,4.529595170169,1.93,0.172471023912,31.5334602071,塑料,2025-08-28,20250630
2392,688716,中研股份,0.06,131282422.94,-2.1005410474,3.3341,7026933.48,-59.89,-75.8531,9.690835883794,0.6,-0.135499813281,44.4185887144,塑料,2025-08-28,20250630
2393,688700,东威科技,0.14,443376759.05,13.0664214684,9.685,42503071.88,-23.66,49.9322,5.86211209902,2.43,0.101839868223,32.494881468,专用设备,2025-08-28,20250630
2394,688697,纽威数控,0.2843,1278456832.49,9.9941535147,24.5395,130025489.46,-10.17,11.9096,3.655126691911,7.21,-0.037424184476,20.2588071875,通用设备,2025-08-28,20250630
2395,688695,中创股份,-0.09,59836479.24,-1.0162766528,-13.1191,-7956776.02,-501.52,-256.308,9.305603443486,-0.99,-0.321197900991,79.3771709721,软件开发,2025-08-28,20250630
2396,688692,达梦数据,1.81,523080862.82,48.6458258164,2.6453,204675088.62,98.36,8.5081,30.39762530687,6.13,0.084544910279,96.2241229906,软件开发,2025-08-28,20250630
2397,688691,灿芯股份,-0.51,281798815.01,-52.5612549117,2.9978,-60882270.62,-175.69,-35.858,10.732819932333,-4.57,-0.038574466667,18.4869704999,半导体,2025-08-28,20250630
2398,688690,纳微科技,0.158,413625446.35,21.7355511539,19.3199,63305644.09,40.52,16.6859,4.495868373931,3.54,0.059858197409,72.0583907277,化学制药,2025-08-28,20250630
2399,688685,迈信林,0.28,287395173.89,54.5117791206,-47.2715,41080747.26,42.76,-98.5555,5.490808466579,5.26,1.204925587891,56.9822388711,航空装备Ⅱ,2025-08-28,20250630
2400,688682,霍莱沃,0.0,102151290.34,-17.6807941452,-60.2545,338085.48,-94.51,-191.8372,6.249793343791,0.05,-0.477630603906,29.8913578853,军工电子Ⅱ,2025-08-28,20250630
2401,688655,迅捷兴,-0.02,292338543.67,27.6645448682,36.6521,-2766138.37,-169.48,143.0212,5.114001566834,-0.41,-0.197521113652,18.5693800682,元件,2025-08-28,20250630
2402,688648,中邮科技,5.11,433567081.26,12.0666907972,-10.299,694701224.6,2187.4105255494,3327.4704,16.565514983456,36.45,-0.202607921912,5.4539010829,专用设备,2025-08-28,20250630
2403,688639,华恒生物,0.46,1489160461.14,46.5390742267,16.7432,114892146.24,-23.26,24.855,10.513596072158,4.38,0.298788512083,24.1052545953,化学制品,2025-08-28,20250630
2404,688638,誉辰智能,-0.99,311819329.46,7.0508438744,126.156,-54893295.14,-21.2687626847,80.3461,16.123225652143,-5.81,0.482007179643,17.6340538014,电池,2025-08-28,20250630
2405,688630,芯碁微装,1.08,654333326.85,45.590432614,70.1144,142033159.26,41.05,73.842,16.37120718351,6.66,-0.79891187839,42.0689883083,专用设备,2025-08-28,20250630
2406,688589,力合微,0.17,198278417.81,-24.7388225882,2.7642,24845638.71,-41.15,-2.7056,6.600212867403,2.29,0.273787239458,47.5488402174,半导体,2025-08-28,20250630
2407,688583,思看科技,0.64,176848509.44,17.7043601937,3.0198,54007712.64,2.06,0.2173,12.906717345136,5.04,0.352478318665,74.5225893322,通用设备,2025-08-28,20250630
2408,688580,伟思医疗,0.72,210453384.34,9.8520532997,19.4218,69324242.51,39.71,8.6818,16.9323808597,4.17,0.676454969573,66.0897948951,医疗器械,2025-08-28,20250630
2409,688570,天玛智控,0.16,652005674.43,-21.2128686413,-3.2885,69515655.47,-65.72,-70.6526,9.867391253672,1.6,-0.118909386051,38.3651603015,自动化设备,2025-08-28,20250630
2410,688569,铁科轨道,0.32,504046741.28,-27.5959819283,46.4366,66926165.14,-42.04,108.006,13.491402572357,2.33,0.876553510783,43.4413086143,轨交设备Ⅱ,2025-08-28,20250630
2411,688565,力源科技,0.02,134311158.97,26.4150450422,68.9142,2796978.08,131.1387922535,-103.1294,3.273133762639,0.57,0.138542005143,18.7300751128,环境治理,2025-08-28,20250630
2412,688559,海目星,-2.91,1664429485.63,-30.4979575523,108.8531,-708411117.31,-565.6537052012,-175.2138,10.250333912614,-24.65,1.000657918062,15.2002747076,自动化设备,2025-08-28,20250630
2413,688558,国盛智科,0.63,646032364.89,24.0313884143,25.7899,82048576.18,32.0,36.9048,12.426436040985,4.93,0.399629383636,25.2894160911,通用设备,2025-08-28,20250630
2414,688535,华海诚科,0.2,179075981.15,15.2952549286,13.5047,13774534.28,-44.67,-8.92,12.597329798746,1.33,-0.033857973534,26.4089677668,半导体,2025-08-28,20250630
2415,688529,豪森智能,-0.9,842904724.73,-13.6801780561,-33.3698,-150802959.25,-1600.9,-277.8792,11.199911744992,-7.66,1.187898999627,15.2923771796,专用设备,2025-08-28,20250630
2416,688528,秦川物联,-0.39,127571277.52,-32.5662568936,26.9617,-60864910.42,-209.7328182103,-3.9327,2.884507138095,-11.82,-0.27238908875,14.6905886923,通用设备,2025-08-28,20250630
2417,688509,正元地信,-0.06,281225608.9,-3.8819518652,0.2186,-48111496.3,19.3548144965,16.6694,1.631395168571,-3.75,-0.159601415896,28.4465669407,IT服务Ⅱ,2025-08-28,20250630
2418,688507,索辰科技,-0.52,57350875.53,10.8214687869,-52.1399,-45698300.44,31.2091567704,-92.3605,31.357865527825,-1.62,-0.71967551695,41.8939538202,软件开发,2025-08-28,20250630
2419,688501,青达环保,0.88,1185950223.51,130.7591702504,-8.267,108348160.9,351.78,-42.3172,8.45677207165,11.02,0.023218933461,25.4744911929,环保设备Ⅱ,2025-08-28,20250630
2420,688485,九州一轨,-0.01,87740688.38,-24.5825693587,136.7082,-2133137.86,86.2138340726,164.5943,8.432813298749,-0.17,-0.277557880203,38.1847756367,轨交设备Ⅱ,2025-08-28,20250630
2421,688484,南芯科技,0.29,1470146606.81,17.6027162403,14.5446,122660470.1,-40.21,-6.8113,9.394008574327,3.1,0.011054853252,36.9676066266,半导体,2025-08-28,20250630
2422,688456,有研粉材,0.34,1790120890.97,18.2888339081,24.9781,35760044.37,21.68,145.9477,11.870947240208,2.91,-0.809449159174,7.7119944925,金属新材料,2025-08-28,20250630
2423,688433,华曙高科,0.0109,239357174.4,5.4298026879,-10.0639,4508429.52,-86.3,119.7166,4.718795777012,0.23,-0.057795775998,43.2257400721,通用设备,2025-08-28,20250630
2424,688408,中信博,0.73,4036533894.12,19.5548704273,58.9866,157801304.14,-31.79,-56.7676,19.765656461591,3.61,-5.942627519376,17.073823807,光伏设备,2025-08-28,20250630
2425,688385,复旦微电,0.24,1838851016.48,2.4946113475,7.0901,193614092.2,-44.38,-57.8222,7.345767859322,3.23,0.225868178279,56.8030429898,半导体,2025-08-28,20250630
2426,688377,迪威尔,0.27,562737483.53,-0.0403314393,7.64,51525960.04,-7.17,44.7496,9.356815312148,2.84,0.189209479213,20.2329265905,专用设备,2025-08-28,20250630
2427,688369,致远互联,-1.18,337867983.27,-15.9823608721,121.2273,-135491445.53,-98.0150869764,-2.2821,7.955176559934,-13.79,-1.409925476187,60.6527007669,软件开发,2025-08-28,20250630
2428,688367,工大高科,0.09,97362108.01,-20.6863437259,42.0529,7629034.33,-33.0,137.8901,6.759633224688,1.28,0.040794190444,28.6591433878,轨交设备Ⅱ,2025-08-28,20250630
2429,688337,普源精电,0.08,354968365.55,15.5721129741,11.539,16215794.21,112.1,228.6848,16.039734763261,0.51,-0.070457840777,55.3895855749,通用设备,2025-08-28,20250630
2430,688335,复洁科技,0.05,139582247.78,122.132979437,139.2687,6636893.36,148.4287020846,831.0614,7.754153832707,0.57,0.840366224875,25.6864692755,环境治理,2025-08-28,20250630
2431,688333,铂力特,0.28,666946186.3,17.2198217996,93.798,76314289.46,9.98,710.4582,17.900155923506,1.57,-1.112600837038,42.1808153669,通用设备,2025-08-28,20250630
2432,688330,宏力达,0.7112,385219686.48,-16.5818522346,42.3448,98638434.7,2.56,272.0276,27.333393653,2.6,0.966705086071,52.5435766198,电网设备,2025-08-28,20250630
2433,688320,禾川科技,-0.27,508554391.95,5.3210971449,21.5897,-38162293.77,-30.7167056681,58.3384,8.560228254174,-3.21,0.244030085873,23.3154301284,自动化设备,2025-08-28,20250630
2434,688310,迈得医疗,0.04,141000652.85,-14.7489286576,150.955,6045058.94,-38.81,255.9864,4.813580270244,0.76,0.681517681509,38.9284916846,自动化设备,2025-08-28,20250630
2435,688296,和达科技,-0.16,124353662.27,-36.0864762571,126.8896,-17472681.3,-281.7165267059,77.8835,6.223378092091,-2.55,-0.71886171617,31.5610856034,软件开发,2025-08-28,20250630
2436,688295,中复神鹰,0.0133,921617886.88,25.8613584454,29.3628,11929839.0,-52.23,226.3766,5.154797440644,0.26,0.082996118156,15.3129607736,化学纤维,2025-08-28,20250630
2437,688290,景业智能,0.06,109985387.64,16.1498549326,311.4356,5577802.45,-55.3,256.3223,12.606727990745,0.43,-0.129523911966,38.3424204841,自动化设备,2025-08-28,20250630
2438,688288,鸿泉技术,0.33,334151631.11,37.2055327026,1.1519,33440138.91,283.5741435569,-34.4921,7.566785802352,4.49,0.003083008557,37.5926454863,计算机设备,2025-08-28,20250630
2439,688285,高铁电气,0.0755,533415177.73,24.0160173075,86.977,28413904.52,33.84,380.9705,4.43819045447,1.71,-0.257815408063,18.6734072273,轨交设备Ⅱ,2025-08-28,20250630
2440,688280,精进电动,0.06,1022397159.42,76.7481310228,53.1312,35965262.12,112.62,-125.8718,1.047487362049,6.0,0.328644393988,8.5437097292,汽车零部件,2025-08-28,20250630
2441,688279,峰岹科技,1.26,375039807.05,32.840011412,19.0699,116511673.14,-4.51,31.1162,28.566363669671,4.47,1.319834857386,52.4139750247,半导体,2025-08-28,20250630
2442,688277,天智航,-0.13,125312449.22,114.8937175644,13.9028,-57548190.51,-23.7987375616,-235.8097,2.760096576284,-4.67,-0.119689826788,73.6722772116,医疗器械,2025-08-28,20250630
2443,688268,华特气体,0.65,676528832.78,-5.7739032342,0.2293,77907157.87,-18.97,-24.5196,15.548058523726,3.91,0.754969368359,33.4660136952,电子化学品Ⅱ,2025-08-28,20250630
2444,688259,创耀科技,0.29,183211267.89,-35.7237348786,8.7628,31901356.5,-8.77,70.466,13.764585227037,2.09,0.145108657744,31.2763541184,半导体,2025-08-28,20250630
2445,688258,卓易信息,0.22,174102381.74,11.0722613358,4.3081,27125500.74,40.66,-55.7058,7.102326771711,3.17,0.298838915613,54.9491264185,IT服务Ⅱ,2025-08-28,20250630
2446,688257,新锐股份,0.4032,1140405838.98,28.9675494236,15.861,100826422.22,2.88,18.2935,8.904012786273,4.5,0.047447316632,32.0562445284,通用设备,2025-08-28,20250630
2447,688246,嘉和美康,-0.85,218686282.83,-27.2204373373,16.0948,-116288454.36,-323.2942677861,-467.0462,10.459619474344,-7.77,-1.218287352939,20.5183103848,软件开发,2025-08-28,20250630
2448,688232,新点软件,-0.19,669901942.84,-14.5730920914,42.2254,-62177059.59,-162.7340843216,46.2046,16.194319123424,-1.14,-0.648084059515,59.7705952535,软件开发,2025-08-28,20250630
2449,688231,隆达股份,0.21,828859923.14,15.7152272337,40.9669,53043233.67,15.53,-14.1387,11.195559724719,1.95,-0.409437930747,15.7479334235,金属新材料,2025-08-28,20250630
2450,688223,晶科能源,-0.29,31831278400.42,-32.6341943835,29.9473,-2908808608.69,-342.38,-9.3099,2.832849806558,-9.43,-0.381031386946,-2.0063537343,光伏设备,2025-08-28,20250630
2451,688222,成都先导,0.12,227012079.08,16.5839270233,12.6848,50042032.52,390.72,-23.0755,3.563987970151,3.52,0.276047621319,53.8054201763,医疗服务,2025-08-28,20250630
2452,688220,翱捷科技,-0.6,1898066392.2,14.6739997502,8.5913,-245404285.87,7.2914735358,-0.759,13.321099838638,-4.37,-0.63698936155,24.7173888837,半导体,2025-08-28,20250630
2453,688215,瑞晟智能,0.07,185044034.63,1.0110908066,64.0714,3739421.37,-27.23,-12.7537,8.712032271959,0.8,-0.611248347998,26.3675795967,自动化设备,2025-08-28,20250630
2454,688209,英集芯,0.12,701702382.64,13.4204113292,29.1379,51921444.47,32.96,64.3784,4.683428351625,2.57,0.113422744325,32.7913348583,半导体,2025-08-28,20250630
2455,688198,佰仁医疗,0.52,248028217.88,30.0733735128,47.6827,71400619.61,102.9,19.665,8.865083457823,5.61,0.547933064056,88.5416919119,医疗器械,2025-08-28,20250630
2456,688197,首药控股,-0.7,2000000.0,-47.3684210526,,-104371737.38,-1.4769296466,-5.6545,4.73806138022,-13.79,-0.764020437678,,化学制药,2025-08-28,20250630
2457,688182,灿勤科技,0.13,287201943.23,52.7571640489,29.6056,51911876.78,51.94,29.0969,5.507436635625,2.36,0.08588566165,31.1957107227,通信设备,2025-08-28,20250630
2458,688179,阿拉丁,0.09,275318182.1,15.4506548106,11.4899,28463472.85,-39.79,-82.2972,2.959928813309,2.51,0.228630320932,61.0319172088,化学制品,2025-08-28,20250630
