K,LB,Trail,Pos,Sec,Floor,S,R,CAGR,MDD,CM,Trd,Win
0.5,14,0.2,8,3,0.8,0.5431188683680221,129.25584145613826,17.050710379504007,59.039114222808834,0.2888036279669781,454,49.118942731277535
2.0,30,0.28,3,1,0,0.5426830739902916,154.92352941651438,19.431793795999596,55.52851167304701,0.3499426368640022,182,49.45054945054945
2.0,30,0.28,3,1,0.8,0.5426830739902916,154.92352941651438,19.431793795999596,55.52851167304701,0.3499426368640022,182,49.45054945054945
2.0,30,0.25,5,1,0,0.5414995260418887,148.24970052897194,18.832081768115906,51.28821648370959,0.36718145139824543,293,48.4641638225256
2.0,30,0.25,5,1,0.8,0.5414995260418887,148.24970052897194,18.832081768115906,51.28821648370959,0.36718145139824543,293,48.4641638225256
2.5,30,0.15,8,1,0,0.5404943841955422,125.14977845005319,16.663515602327127,51.404423858860596,0.3241650105461659,361,49.03047091412742
2.0,30,0.18,3,3,0,0.5399328736191613,157.00306094107845,19.616060742447882,58.986997411300315,0.33254889388029735,182,48.35164835164835
2.0,30,0.18,3,3,0.8,0.5399328736191613,157.00306094107845,19.616060742447882,58.986997411300315,0.33254889388029735,182,48.35164835164835
2.0,30,0.35,3,1,0,0.538955369628929,151.0323063225987,19.083696354932123,55.41523218723593,0.34437636732175897,182,49.45054945054945
2.0,30,0.35,3,1,0.8,0.538955369628929,151.0323063225987,19.083696354932123,55.41523218723593,0.34437636732175897,182,49.45054945054945
0.5,30,0.2,8,3,0,0.5353031302988955,117.87526092020906,15.925241406155944,54.678117179470576,0.2912543852577138,429,50.349650349650354
0.5,30,0.2,8,3,0.8,0.5353031302988955,117.87526092020906,15.925241406155944,54.678117179470576,0.2912543852577138,429,50.349650349650354
2.0,30,0.15,3,3,0,0.5320158105931055,151.5880299363157,19.13367619491566,56.825787942658046,0.3367076267243867,182,46.7032967032967
2.0,30,0.15,3,3,0.8,0.5320158105931055,151.5880299363157,19.13367619491566,56.825787942658046,0.3367076267243867,182,46.7032967032967
2.5,30,0.15,8,1,0.8,0.5287061271053293,129.86314019335282,17.123424576843504,58.96597539527912,0.2903950025765948,295,49.49152542372882
2.0,30,0.18,5,1,0,0.5284109915499587,138.345207260969,17.917517460767396,49.821639322151576,0.3596332377766814,296,47.63513513513514
2.0,30,0.18,5,1,0.8,0.5284109915499587,138.345207260969,17.917517460767396,49.821639322151576,0.3596332377766814,296,47.63513513513514
2.0,30,0.3,3,1,0,0.5283829614640594,142.55217901726553,18.30967467935727,57.44986850554429,0.31870699020991256,182,49.45054945054945
2.0,30,0.3,3,1,0.8,0.5283829614640594,142.55217901726553,18.30967467935727,57.44986850554429,0.31870699020991256,182,49.45054945054945
0.5,14,0.18,8,1,0,0.5262553821777308,120.70358217617458,16.209313860215268,58.04414842613688,0.2792583628105452,456,48.026315789473685
0.5,14,0.18,8,1,0.8,0.5262553821777308,120.70358217617458,16.209313860215268,58.04414842613688,0.2792583628105452,456,48.026315789473685
2.0,30,0.1,3,3,0,0.522660128670416,146.33163487671294,18.657308694917507,50.87593817715982,0.3667216637843447,185,41.62162162162162
2.0,30,0.1,3,3,0.8,0.522660128670416,146.33163487671294,18.657308694917507,50.87593817715982,0.3667216637843447,185,41.62162162162162
2.5,10,0.1,3,1,0,0.5214345791360788,53.23389057621755,8.830376393007878,23.360275957954954,0.3780082225441707,7,71.42857142857143
2.5,10,0.1,3,1,0.8,0.5214345791360788,53.23389057621755,8.830376393007878,23.360275957954954,0.3780082225441707,7,71.42857142857143
2.5,10,0.1,3,3,0,0.5214345791360788,53.23389057621755,8.830376393007878,23.360275957954954,0.3780082225441707,7,71.42857142857143
2.5,10,0.1,3,3,0.8,0.5214345791360788,53.23389057621755,8.830376393007878,23.360275957954954,0.3780082225441707,7,71.42857142857143
2.5,10,0.1,5,1,0,0.5214345791360788,53.23389057621755,8.830376393007878,23.360275957954954,0.3780082225441707,7,71.42857142857143
2.5,10,0.1,5,1,0.8,0.5214345791360788,53.23389057621755,8.830376393007878,23.360275957954954,0.3780082225441707,7,71.42857142857143
2.5,10,0.1,5,3,0,0.5214345791360788,53.23389057621755,8.830376393007878,23.360275957954954,0.3780082225441707,7,71.42857142857143
2.5,10,0.1,5,3,0.8,0.5214345791360788,53.23389057621755,8.830376393007878,23.360275957954954,0.3780082225441707,7,71.42857142857143
2.5,10,0.1,8,1,0,0.5214345791360788,53.23389057621755,8.830376393007878,23.360275957954954,0.3780082225441707,7,71.42857142857143
2.5,10,0.1,8,1,0.8,0.5214345791360788,53.23389057621755,8.830376393007878,23.360275957954954,0.3780082225441707,7,71.42857142857143
2.5,10,0.1,8,3,0,0.5214345791360788,53.23389057621755,8.830376393007878,23.360275957954954,0.3780082225441707,7,71.42857142857143
2.5,10,0.1,8,3,0.8,0.5214345791360788,53.23389057621755,8.830376393007878,23.360275957954954,0.3780082225441707,7,71.42857142857143
2.0,30,0.25,3,1,0,0.5211498153263228,136.8852953376424,17.780119161159202,59.15506272965396,0.30056800450735,182,49.45054945054945
2.0,30,0.25,3,1,0.8,0.5211498153263228,136.8852953376424,17.780119161159202,59.15506272965396,0.30056800450735,182,49.45054945054945
2.0,30,0.2,3,1,0,0.5195847101299499,136.8412394074876,17.775962224075336,57.038205524945305,0.31165009593966153,182,48.9010989010989
2.0,30,0.2,3,1,0.8,0.5195847101299499,136.8412394074876,17.775962224075336,57.038205524945305,0.31165009593966153,182,48.9010989010989
2.0,30,0.15,5,3,0,0.519555097484292,129.63053717245083,17.086988724505492,45.73450102683156,0.3736126631070246,296,45.94594594594595
2.0,30,0.15,5,3,0.8,0.519555097484292,129.63053717245083,17.086988724505492,45.73450102683156,0.3736126631070246,296,45.94594594594595
0.5,14,0.18,8,3,0,0.5140539198302132,115.68015127348228,15.702701142125663,59.16274747845851,0.26541534684208345,456,48.68421052631579
0.5,14,0.18,8,3,0.8,0.5140539198302132,115.68015127348228,15.702701142125663,59.16274747845851,0.26541534684208345,456,48.68421052631579
2.5,30,0.1,8,3,0.8,0.5129307233056205,117.56835776248822,15.907120499522453,53.9462751291226,0.29486967286338334,315,45.07936507936508
0.5,21,0.1,8,3,0,0.5055926786059924,101.12809830796236,14.179121191535904,46.36722365726363,0.30580052185882134,482,43.983402489626556
0.5,21,0.1,8,3,0.8,0.5055926786059924,101.12809830796236,14.179121191535904,46.36722365726363,0.30580052185882134,482,43.983402489626556
2.0,30,0.18,3,1,0,0.5034314360832983,128.92814912703076,17.01894353955682,59.25788159202783,0.2872013491256231,182,48.35164835164835
2.0,30,0.18,3,1,0.8,0.5034314360832983,128.92814912703076,17.01894353955682,59.25788159202783,0.2872013491256231,182,48.35164835164835
2.5,30,0.1,3,1,0,0.4982570547372364,123.70116616249456,16.520599864586693,43.874040753687,0.37654612114108427,180,44.44444444444444
0.5,21,0.15,8,3,0,0.497780993520807,106.49530800126938,14.751151891949954,52.001291367043144,0.28366895329254826,457,48.796498905908095
0.5,21,0.15,8,3,0.8,0.497780993520807,106.49530800126938,14.751151891949954,52.001291367043144,0.28366895329254826,457,48.796498905908095
0.5,21,0.15,8,1,0,0.4972841373118582,105.5237863075309,14.648508458289399,47.884422548947505,0.3059138583808895,457,49.01531728665208
0.5,21,0.15,8,1,0.8,0.4972841373118582,105.5237863075309,14.648508458289399,47.884422548947505,0.3059138583808895,457,49.01531728665208
2.0,30,0.15,3,1,0,0.4948276510156052,124.07418470125012,16.54402554412526,57.119835716914565,0.289637134569457,182,46.7032967032967
2.0,30,0.15,3,1,0.8,0.4948276510156052,124.07418470125012,16.54402554412526,57.119835716914565,0.289637134569457,182,46.7032967032967
0.5,21,0.1,8,1,0,0.4934490040020786,96.17038791282081,13.639637993763598,46.81872740347218,0.291328678719107,482,44.190871369294605
0.5,21,0.1,8,1,0.8,0.4934490040020786,96.17038791282081,13.639637993763598,46.81872740347218,0.291328678719107,482,44.190871369294605
0.5,14,0.35,5,3,0,0.492002669920679,107.56727675591297,14.863954722234274,54.48009082507597,0.272832781611163,292,48.97260273972603
0.5,14,0.35,5,3,0.8,0.492002669920679,107.56727675591297,14.863954722234274,54.48009082507597,0.272832781611163,292,48.97260273972603
0.5,21,0.22,8,1,0,0.49169597758338146,106.70384492335569,14.773133258150462,47.87821089359793,0.30855650164083015,447,49.664429530201346
0.5,21,0.22,8,1,0.8,0.49169597758338146,106.70384492335569,14.773133258150462,47.87821089359793,0.30855650164083015,447,49.664429530201346
2.0,30,0.15,5,1,0,0.49075193214159224,116.94253438442699,15.830904551782933,49.391622957606614,0.3205180069780411,296,46.62162162162162
2.0,30,0.15,5,1,0.8,0.49075193214159224,116.94253438442699,15.830904551782933,49.391622957606614,0.3205180069780411,296,46.62162162162162
0.5,21,0.1,3,3,0,0.4890441082651358,116.70491710085255,15.806819198298028,67.56802494940342,0.233939340540656,188,41.48936170212766
0.5,21,0.1,3,3,0.8,0.4890441082651358,116.70491710085255,15.806819198298028,67.56802494940342,0.233939340540656,188,41.48936170212766
2.5,30,0.1,3,3,0.8,0.488350344664419,119.07676084984489,16.05929616167412,49.950138252367246,0.32150654079346885,172,43.02325581395349
2.5,14,0.15,3,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.15,3,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.15,3,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.15,3,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.15,5,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.15,5,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.15,5,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.15,5,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.15,8,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.15,8,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.15,8,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.15,8,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.18,3,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.18,3,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.18,3,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.18,3,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.18,5,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.18,5,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.18,5,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.18,5,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.18,8,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.18,8,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.18,8,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.18,8,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.2,3,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.2,3,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.2,3,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.2,3,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.2,5,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.2,5,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.2,5,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.2,5,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.2,8,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.2,8,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.2,8,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.2,8,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.22,3,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.22,3,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.22,3,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.22,3,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.22,5,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.22,5,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.22,5,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.22,5,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.22,8,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.22,8,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.22,8,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.22,8,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.25,3,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.25,3,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.25,3,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.25,3,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.25,5,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.25,5,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.25,5,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.25,5,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.25,8,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.25,8,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.25,8,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.25,8,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.28,3,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.28,3,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.28,3,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.28,3,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.28,5,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.28,5,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.28,5,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.28,5,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.28,8,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.28,8,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.28,8,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.28,8,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.3,3,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.3,3,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.3,3,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.3,3,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.3,5,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.3,5,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.3,5,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.3,5,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.3,8,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.3,8,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.3,8,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.3,8,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.35,3,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.35,3,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.35,3,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.35,3,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.35,5,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.35,5,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.35,5,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.35,5,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.35,8,1,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.35,8,1,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.35,8,3,0,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
2.5,14,0.35,8,3,0.8,0.4882007711143805,55.99460909677656,9.208781206671501,25.068299928849136,0.36734765551747045,8,62.5
0.5,21,0.22,8,3,0,0.483114322186836,103.95885045196125,14.482339798586995,52.233525890238084,0.27726138627937424,446,49.327354260089685
0.5,21,0.22,8,3,0.8,0.483114322186836,103.95885045196125,14.482339798586995,52.233525890238084,0.27726138627937424,446,49.327354260089685
2.0,30,0.1,3,1,0,0.47155320778506277,111.25577892106222,15.248522523552154,53.044433846326434,0.2874669671794072,185,41.08108108108108
2.0,30,0.1,3,1,0.8,0.47155320778506277,111.25577892106222,15.248522523552154,53.044433846326434,0.2874669671794072,185,41.08108108108108
0.5,21,0.35,8,3,0,0.4709831768402429,99.77895316249136,14.03338800127365,53.67182054243743,0.26146659195541316,443,49.66139954853273
0.5,21,0.35,8,3,0.8,0.4709831768402429,99.77895316249136,14.03338800127365,53.67182054243743,0.26146659195541316,443,49.66139954853273
2.5,30,0.1,3,1,0.8,0.470109621344787,110.04623005106752,15.135235504052824,50.27082825863059,0.30107392355236123,173,43.35260115606936
0.5,21,0.3,8,3,0,0.46986685471139983,99.25700987080947,13.976794283030358,53.39068072986547,0.26178340661635496,444,49.549549549549546
0.5,21,0.3,8,3,0.8,0.46986685471139983,99.25700987080947,13.976794283030358,53.39068072986547,0.26178340661635496,444,49.549549549549546
0.5,21,0.35,8,1,0,0.4661238761869822,97.40292412772583,13.774781717183227,50.72151505464496,0.27157670078157026,444,50.0
0.5,21,0.35,8,1,0.8,0.4661238761869822,97.40292412772583,13.774781717183227,50.72151505464496,0.27157670078157026,444,50.0
0.5,21,0.3,8,1,0,0.4653825351952116,97.04371940322694,13.735466803941865,50.383101196454604,0.27262051119847325,445,49.8876404494382
0.5,21,0.3,8,1,0.8,0.4653825351952116,97.04371940322694,13.735466803941865,50.383101196454604,0.27262051119847325,445,49.8876404494382
0.5,21,0.25,8,3,0,0.4652813000748542,97.30783387257127,13.764379745278488,52.866047566426424,0.2603633216192961,445,49.43820224719101
0.5,21,0.25,8,3,0.8,0.4652813000748542,97.30783387257127,13.764379745278488,52.866047566426424,0.2603633216192961,445,49.43820224719101
0.5,21,0.25,8,1,0,0.4630268857823386,95.96753887118385,13.617330343673517,49.586854596596154,0.2746157314162102,446,49.775784753363226
0.5,21,0.25,8,1,0.8,0.4630268857823386,95.96753887118385,13.617330343673517,49.586854596596154,0.2746157314162102,446,49.775784753363226
0.5,21,0.18,8,1,0,0.46020095322204635,93.55102663091547,13.350132912992052,48.438964486263984,0.27560731437142505,451,49.2239467849224
0.5,21,0.18,8,1,0.8,0.46020095322204635,93.55102663091547,13.350132912992052,48.438964486263984,0.27560731437142505,451,49.2239467849224
0.5,21,0.18,8,3,0,0.45784529540362023,93.25358314919595,13.31705759526114,52.688421322912774,0.25275112180045356,452,49.11504424778761
0.5,21,0.18,8,3,0.8,0.45784529540362023,93.25358314919595,13.31705759526114,52.688421322912774,0.25275112180045356,452,49.11504424778761
0.5,14,0.35,5,1,0,0.4514571035070683,94.03099326919255,13.40341781920673,57.39874108189012,0.23351414275940702,294,47.95918367346938
0.5,14,0.35,5,1,0.8,0.4514571035070683,94.03099326919255,13.40341781920673,57.39874108189012,0.23351414275940702,294,47.95918367346938
0.5,21,0.28,8,3,0,0.4510545495737587,92.02690489973044,13.180215250534587,53.93657651015196,0.2443650691855425,445,49.43820224719101
0.5,21,0.28,8,3,0.8,0.4510545495737587,92.02690489973044,13.180215250534587,53.93657651015196,0.2443650691855425,445,49.43820224719101
0.5,14,0.28,3,3,0,0.4510273278888078,92.51090042294254,13.23429183310838,65.59478577553998,0.20175829033720838,181,47.51381215469613
0.5,14,0.28,3,3,0.8,0.4510273278888078,92.51090042294254,13.23429183310838,65.59478577553998,0.20175829033720838,181,47.51381215469613
0.5,30,0.3,3,3,0,0.44955056819111955,95.88680505709745,13.608446705254318,60.77679144679653,0.22390860690905398,180,52.22222222222223
0.5,30,0.3,3,3,0.8,0.44955056819111955,95.88680505709745,13.608446705254318,60.77679144679653,0.22390860690905398,180,52.22222222222223
0.5,30,0.35,3,3,0,0.44955056819111955,95.88680505709745,13.608446705254318,60.77679144679653,0.22390860690905398,180,52.22222222222223
0.5,30,0.35,3,3,0.8,0.44955056819111955,95.88680505709745,13.608446705254318,60.77679144679653,0.22390860690905398,180,52.22222222222223
0.5,14,0.22,5,1,0,0.44949478808701115,92.97520598116307,13.286065038995986,58.42456280077199,0.22740546787318763,295,47.79661016949153
0.5,14,0.22,5,1,0.8,0.44949478808701115,92.97520598116307,13.286065038995986,58.42456280077199,0.22740546787318763,295,47.79661016949153
0.5,21,0.28,8,1,0,0.4466602881647081,90.00241473588522,12.952815824147756,50.78744953467403,0.25503969864256526,446,49.775784753363226
0.5,21,0.28,8,1,0.8,0.4466602881647081,90.00241473588522,12.952815824147756,50.78744953467403,0.25503969864256526,446,49.775784753363226
0.5,14,0.28,5,3,0,0.4463691062701433,89.8176601736646,12.931965792065615,58.52974694182197,0.22094689397717487,294,48.97959183673469
0.5,14,0.28,5,3,0.8,0.4463691062701433,89.8176601736646,12.931965792065615,58.52974694182197,0.22094689397717487,294,48.97959183673469
0.5,14,0.22,5,3,0,0.44624039253358466,89.50900679853132,12.89709674769517,59.219346386306114,0.2177851924194404,294,48.63945578231292
0.5,14,0.22,5,3,0.8,0.44624039253358466,89.50900679853132,12.89709674769517,59.219346386306114,0.2177851924194404,294,48.63945578231292
0.5,14,0.25,5,1,0,0.4461439372299509,91.72562112312886,13.146497168251138,58.82114404222734,0.2234995150521613,295,47.79661016949153
0.5,14,0.25,5,1,0.8,0.4461439372299509,91.72562112312886,13.146497168251138,58.82114404222734,0.2234995150521613,295,47.79661016949153
0.5,14,0.28,5,1,0,0.44498668533474395,91.33425584480716,13.10263347877385,58.14940581134548,0.22532703982019722,295,48.13559322033898
0.5,14,0.28,5,1,0.8,0.44498668533474395,91.33425584480716,13.10263347877385,58.14940581134548,0.22532703982019722,295,48.13559322033898
0.5,30,0.3,3,1,0,0.44432039108906535,93.47610413450725,13.341805513946747,63.06508676154067,0.21155612715470098,181,52.48618784530387
0.5,30,0.3,3,1,0.8,0.44432039108906535,93.47610413450725,13.341805513946747,63.06508676154067,0.21155612715470098,181,52.48618784530387
0.5,30,0.35,3,1,0,0.44432039108906535,93.47610413450725,13.341805513946747,63.06508676154067,0.21155612715470098,181,52.48618784530387
